id2,E_BCL-4_1,ED1_BCL-4_1,ED2_BCL-4_1,Pu1_BCL-4_1,Pu2_BCL-4_1,E_hybrid_BCL-4_1,P_E_BCL-4_1,E_BCL-4_2,ED1_BCL-4_2,ED2_BCL-4_2,Pu1_BCL-4_2,Pu2_BCL-4_2,E_hybrid_BCL-4_2,P_E_BCL-4_2,E_BCL-4_3,ED1_BCL-4_3,ED2_BCL-4_3,Pu1_BCL-4_3,Pu2_BCL-4_3,E_hybrid_BCL-4_3,P_E_BCL-4_3,E_BCL-1_1,ED1_BCL-1_1,ED2_BCL-1_1,Pu1_BCL-1_1,Pu2_BCL-1_1,E_hybrid_BCL-1_1,P_E_BCL-1_1,E_BCL-1_2,ED1_BCL-1_2,ED2_BCL-1_2,Pu1_BCL-1_2,Pu2_BCL-1_2,E_hybrid_BCL-1_2,P_E_BCL-1_2,E_BCL-1_3,ED1_BCL-1_3,ED2_BCL-1_3,Pu1_BCL-1_3,Pu2_BCL-1_3,E_hybrid_BCL-1_3,P_E_BCL-1_3,E_BCL-2_1,ED1_BCL-2_1,ED2_BCL-2_1,Pu1_BCL-2_1,Pu2_BCL-2_1,E_hybrid_BCL-2_1,P_E_BCL-2_1,E_BCL-2_2,ED1_BCL-2_2,ED2_BCL-2_2,Pu1_BCL-2_2,Pu2_BCL-2_2,E_hybrid_BCL-2_2,P_E_BCL-2_2,E_BCL-2_3,ED1_BCL-2_3,ED2_BCL-2_3,Pu1_BCL-2_3,Pu2_BCL-2_3,E_hybrid_BCL-2_3,P_E_BCL-2_3,E_BCL-5_1,ED1_BCL-5_1,ED2_BCL-5_1,Pu1_BCL-5_1,Pu2_BCL-5_1,E_hybrid_BCL-5_1,P_E_BCL-5_1,E_BCL-5_2,ED1_BCL-5_2,ED2_BCL-5_2,Pu1_BCL-5_2,Pu2_BCL-5_2,E_hybrid_BCL-5_2,P_E_BCL-5_2,E_BCL-5_3,ED1_BCL-5_3,ED2_BCL-5_3,Pu1_BCL-5_3,Pu2_BCL-5_3,E_hybrid_BCL-5_3,P_E_BCL-5_3,E_HPV_1,ED1_HPV_1,ED2_HPV_1,Pu1_HPV_1,Pu2_HPV_1,E_hybrid_HPV_1,P_E_HPV_1,E_HPV_2,ED1_HPV_2,ED2_HPV_2,Pu1_HPV_2,Pu2_HPV_2,E_hybrid_HPV_2,P_E_HPV_2,E_HPV_3,ED1_HPV_3,ED2_HPV_3,Pu1_HPV_3,Pu2_HPV_3,E_hybrid_HPV_3,P_E_HPV_3,E_BCL-3_1,ED1_BCL-3_1,ED2_BCL-3_1,Pu1_BCL-3_1,Pu2_BCL-3_1,E_hybrid_BCL-3_1,P_E_BCL-3_1,E_BCL-3_2,ED1_BCL-3_2,ED2_BCL-3_2,Pu1_BCL-3_2,Pu2_BCL-3_2,E_hybrid_BCL-3_2,P_E_BCL-3_2,E_BCL-3_3,ED1_BCL-3_3,ED2_BCL-3_3,Pu1_BCL-3_3,Pu2_BCL-3_3,E_hybrid_BCL-3_3,P_E_BCL-3_3
GU-157-158,-13.52,4.85,0.69,0.00038231,0.326428,-19.06,5.80757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-164-165,-12.29,5.36,3.21,0.000167125,0.00547082,-20.86,0.942176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-176-177,-11.06,3.44,0.48,0.00376688,0.458949,-14.98,11.5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-193-194,-14.35,3.9,2.23,0.00178583,0.0268297,-20.48,0.96415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-209-210,-6.62,2.24,1.1,0.0263979,0.167833,-9.96,0.252051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-215-216,-14.71,3.06,0.47,0.00697832,0.466457,-18.24,2.89902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-218-219,-14.93,3.82,0.83,0.00203335,0.260097,-19.58,0.945244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-220-221,-12.81,5.3,2.49,0.000184213,0.0175956,-20.6,0.922388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-224-225,-5.41,7.75,7.44,3.45869e-06,5.71946e-06,-20.6,0.939851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-254-255,-10.58,3.81,4.1,0.00206661,0.00129095,-18.49,0.847636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-268-269,-13.26,2.95,2.8,0.00834186,0.0106405,-19.01,0.93919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-302-303,-10.47,3.26,2.54,0.00504452,0.0162245,-16.27,0.617667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-324-325,-8.51,5.37,0.98,0.000164435,0.203909,-14.86,11.3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-368-369,-18.51,7.99,3.2,2.34312e-06,0.00556031,-29.7,0.872846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-398-399,-11.26,5.62,1.26,0.000109605,0.129459,-18.14,1.72959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-406-407,-12.72,6.05,1.02,5.45541e-05,0.191095,-19.79,0.617779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-467-468,-7.06,4.95,4.24,0.00032505,0.00102862,-16.25,2.92284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-475-476,-10.87,3.87,1.48,0.0018749,0.0905958,-16.22,0.626379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-512-513,-7.25,7.23,2.28,8.04143e-06,0.0247391,-16.76,0.583762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-528-529,-10.7,5.73,1.77,9.16891e-05,0.0565924,-18.2,0.834334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-558-559,-13.61,4.12,3.72,0.00124973,0.00239154,-21.45,0.706426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-584-585,-14.49,3.43,4.07,0.00382849,0.00135534,-21.99,0.937326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-667-668,-12.19,2.16,2.28,0.0300567,0.0247391,-16.63,0.439835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-685-686,-10.29,6.17,4.09,4.49023e-05,0.00131206,-20.55,0.597621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-699-700,-14.6,3.77,2.26,0.00220518,0.025555,-20.63,0.864168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-707-708,-15.34,2.12,2.59,0.0320722,0.0149603,-20.05,0.537159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-721-722,-5.75,3.03,0.61,0.0073264,0.371672,-9.39,0.430349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-725-726,-5.8,3.11,0.58,0.00643455,0.390211,-9.49,0.862586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-11-12,-10.49,5.93,6.44,6.62806e-05,2.89742e-05,-22.86,0.666548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-23-24,-17.81,5.14,6.34,0.000238817,3.40783e-05,-29.29,0.811814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-38-39,-12.67,8.62,2.37,8.43064e-07,0.0213778,-23.66,0.939103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-42-43,-8.41,2.47,2.24,0.018176,0.0263979,-13.12,0.277008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-63-64,-11.9,5.73,4.61,9.16891e-05,0.00056433,-22.24,0.91571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-78-79,-12.16,9.55,5.07,1.86436e-07,0.000267542,-26.78,1.62478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-97-98,-18.55,4.79,2.7,0.0004214,0.0125149,-26.04,0.694148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-103-104,-10.5,4.83,8.92,0.00039492,5.18159e-07,-24.25,0.643124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-106-107,-13.99,4.85,5.9,0.00038231,6.95867e-05,-24.74,0.658606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-109-110,-14.88,4.85,5.43,0.00038231,0.000149181,-25.16,4.23092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-131-132,-13.96,5.74,4.64,9.02135e-05,0.000537519,-24.34,0.922244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-145-146,-10.05,5.78,3.03,8.45444e-05,0.0073264,-18.86,0.621694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-204-205,-9.13,6.66,2.87,2.02762e-05,0.00949808,-18.66,0.342032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-228-229,-14.13,8.23,5.37,1.58736e-06,0.000164435,-27.73,0.684163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-230-231,-12.35,7.73,5.99,3.57277e-06,6.01322e-05,-26.07,0.470073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-239-240,-13.35,4.85,4.88,0.00038231,0.000364146,-23.08,0.643107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-241-242,-11.14,4.33,6.17,0.000888868,4.49023e-05,-21.64,0.525321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-249-250,-12.28,4.98,2.75,0.000309607,0.0115397,-20.01,0.530388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-276-277,-15.68,2.89,2.22,0.0091948,0.0272686,-20.79,3.22672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-288-289,-17.63,4.79,1.41,0.0004214,0.101493,-23.83,0.950778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-305-306,-10.52,3.34,1.2,0.00443044,0.142696,-15.06,0.756716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-340-341,-12.25,2.82,4.0,0.0103007,0.00151836,-19.07,0.766069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-346-347,-15.1,2.12,3.94,0.0320722,0.00167361,-21.16,0.706558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-349-350,-12.53,1.94,3.9,0.0429503,0.00178583,-18.37,0.459731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-374-375,-14.95,5.18,2.23,0.00022381,0.0268297,-22.36,0.916368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-420-421,-10.51,3.67,4.78,0.00259364,0.000428294,-18.96,0.55881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-422-423,-9.96,4.02,3.99,0.00146988,0.00154319,-17.97,2.88015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-444-445,-14.69,4.33,6.99,0.000888868,1.187e-05,-26.01,0.673838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-481-482,-10.79,4.58,2.11,0.000592479,0.0325968,-17.48,0.856082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-500-501,-13.57,7.0,2.76,1.1679e-05,0.011354,-23.33,0.821113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-515-516,-10.1,7.5,1.69,5.18891e-06,0.0644363,-19.29,0.72519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-555-556,-13.52,5.36,3.5,0.000167125,0.00341745,-22.38,1.11688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-562-563,-15.22,3.66,2.83,0.00263607,0.010135,-21.71,0.717714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-572-573,-14.26,5.0,4.92,0.000299721,0.000341263,-24.18,0.813003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-574-575,-5.97,5.51,8.59,0.000131021,8.85116e-07,-20.07,32.9836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-589-590,-16.47,3.19,2.36,0.00565126,0.0217275,-22.02,0.488248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-607-608,-11.04,5.36,1.17,0.000167125,0.149814,-17.57,5.24112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-619-620,-9.4,5.34,6.99,0.000172637,1.187e-05,-21.73,469311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-629-630,-12.12,2.03,6.84,0.0371148,1.51408e-05,-20.99,0.477652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-631-632,-10.96,0.6,0.01,0.377751,0.983906,-11.57,0.8902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-635-636,-12.27,2.01,4.7,0.038339,0.000487657,-18.98,0.562585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-641-642,-11.02,0.88,1.06,0.239829,0.179087,-12.96,0.675259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-653-654,-6.82,1.13,2.94,0.159859,0.00847832,-10.89,0.532459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-656-657,-9.46,1.61,2.14,0.0733674,0.0310481,-13.21,1.23877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-670-671,-14.92,2.81,1.74,0.0104692,0.0594152,-19.47,0.527064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-675-676,-15.19,4.0,2.59,0.00151836,0.0149603,-21.78,0.581602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-16-17,-16.07,5.57,3.72,0.000118867,0.00239154,-25.36,0.938695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-28-29,-16.52,3.73,5.58,0.00235305,0.000116954,-25.83,0.896553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-67-68,-12.0,6.98,3.39,1.20642e-05,0.00408521,-22.37,9.47805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
